,count,gender,name,probability
752,,,ZEISSIA,
753,,,MISSAK,
754,,,IOWAJASON,
755,,,NTBELIEVER,
756,,,BARTWAKET,
757,,,RANDYAPSEL,
758,,,YESERIBOB,
759,,,CHUCKTATA,
760,,,GENIUSPAPA,
761,,,GRANTDAVID,
762,,,COROSSIS,
763,,,PAROSHEP,
764,,,RENAISSANCEINVESTOR,
765,,,HCINVESTOR,
766,,,TSWAFFORD,
767,,,DEEPANALYSIS,
768,,,SAMZIAM,
769,,,KLERNOMOUS,
770,,,VANDALII,
771,1.0,female,FILIPO,1.0
772,,,CLINTH,
773,,,NJS,
774,,,TRACYJOHNSO,
775,,,MVKINGFISH,
776,,,SILVERBELLE,
777,,,RROBLES,
778,1.0,male,CROCK,1.0
779,,,TPSQUEST,
780,,,SSGAJ,
781,,,PCROLL,
782,,,SABKOP,
783,,,FREITAG,
784,,,BARGAINBRUCEDYN,
785,,,JADOUBLEYOU,
786,,,LEONADOTH,
787,1.0,male,TOUGH,1.0
788,,,JJJAMBLASTER,
789,,,BTTHUS,
790,,,OCCC,
791,,,PULIHORA,
792,,,HANCHAROU,
793,,,MIKECHAMBERS,
794,,,STOCKCALYPSE,
795,,,NODIFY,
796,,,PEHDER,
797,,,ACHILLESVALUE,
798,,,MAXBEN,
799,,,NUTHINTOSAY,
800,,,REDSOCK,
801,17.0,male,KRISH,0.88
802,,,GWYNFRYN,
803,,,NAFZIGER,
804,,,LINWI,
805,,,JASPYTRUCK,
806,,,CYCLONED,
807,,,TORCHES,
808,,,HINDSIGHTRAM,
809,,,THEBESTALPHASEEKER,
810,,,KENMANBLUE,
811,,,PMSGOOG,
812,,,FARMERBUD,
813,,,ARIEROM,
814,,,ONTHEFENCE,
815,,,HONESTC,
816,,,NFLACOY,
817,,,PASCADOR,
818,,,NIGHTRAIDER,
819,,,MAXWELLMO,
820,,,GHOST,
821,,,PORTBLANDIA,
822,,,EMG,
823,41.0,male,HIRO,0.71
824,,,BORED,
825,,,CAPTON,
826,,,AKCHISOLM,
827,,,BSTEFFY,
828,,,BLUESHARPBOB,
829,,,YOURFAVORITEBANKER,
830,,,TOMTACCIA,
831,,,OKHUGHES,
832,2.0,female,ALBATROS,1.0
833,,,NOWSKI,
834,,,ELFUEGOS,
835,,,TABANI,
836,,,PLAINDEALER,
837,,,JOSHUABOONE,
838,,,SRVSAN,
839,,,DRD,
840,,,MGRONDIN,
841,,,STRAWSINE,
842,,,FENLEFF,
843,,,PENGY,
844,,,MOBILESCHONEY,
845,80.0,female,SENA,0.93
846,,,JAMESJIMMY,
847,,,POKERMAN,
848,,,DOUGLUCKA,
849,,,NEETUP,
850,,,NICEGUY,
851,,,FROZENCITY,
852,,,NOSTATIC,
853,,,ARX,
854,,,DRUMERBOY,
855,,,DBDEWHURST,
856,,,WOOZLER,
857,,,CBCJOHN,
858,,,RDULLOM,
859,,,MRMVINO,
860,,,FLORIANN,
861,,,AROUNDINSOUND,
862,,,MDX,
863,,,RAYMONDINPERTH,
864,,,FORMYOWNACCOUNT,
865,,,JONATHANSTERN,
866,,,KLKL,
867,,,KIMIDEZZER,
868,,,ALPHABETTER,
869,,,DERIVAGRAL,
870,,,JUSTINDAMARKET,
871,,,ISMARKWRIGHT,
872,,,ROMMELBEN,
873,,,FREESTAR,
874,,,BEENBURNEDTWICE,
875,,,ASAMONEWORLD,
876,,,FKDELAWARE,
877,,,BOTTOMSOUT,
878,,,PIPDOG,
879,,,MRGRUMPY,
880,,,CSHEPGUY,
881,,,LEARNINGEVERYDAY,
882,,,JDAXAKOS,
883,,,ALPHAHOLIC,
884,,,ZIRKON,
885,,,SDRII,
886,,,JOHNTHEPCMAN,
887,,,ROCKMILL,
888,,,FALDEZ,
889,,,PRAGMIST,
890,,,ROYWIL,
891,,,LESSGOVERNMENTNOW,
892,,,GOLFNUTATL,
893,,,SHRAP,
894,,,RTEASY,
895,,,NOAHARK,
896,,,JIMHIM,
897,,,NSBEATS,
898,,,CROWNY,
899,,,LGOBNER,
900,,,UNITED,
901,,,LKSTEVE,
902,,,RRRICHMOND,
903,,,MATTPRO,
904,,,DETROJJAN,
905,,,FAMILYJULES,
906,,,AMAKNAK,
907,2.0,female,JAMM,0.5
908,19.0,male,JEB,1.0
909,1.0,male,ORSON,1.0
910,,,MERKE,
911,1.0,male,CIOLAN,1.0
912,,,BONAVIDA,
913,,,JUNIORLAWRENCE,
914,,,TICKERTRACKER,
915,,,JOHNFRANCISSULLIVAN,
916,,,JTLIVINGSTON,
917,,,PETERMKEHOE,
918,,,TANGOEV,
919,,,FREIMOST,
920,1.0,male,MILOSZ,1.0
921,,,JANSDIRK,
922,,,GRAEMEM,
923,,,TGZO,
924,,,STEMCELLGUY,
925,,,RBENZ,
926,,,DANSCHIFF,
927,,,TGIMONDAY,
928,,,ILLBDOA,
929,,,EXTREMEBANKER,
930,,,SOFTWAREGUY,
931,,,HOBBYIST,
932,,,ANNCATHERINECHT,
933,,,WEEGOODY,
934,,,OFARUK,
935,,,RUSHININ,
936,,,DLEPSKI,
937,,,ALPHAANALYZER,
938,,,RANDYRIT,
939,,,JAMESRATTENBORG,
940,,,RALREE,
941,,,WILLIAWA,
942,,,CLIMBERMEL,
943,,,JCSOMERV,
944,4600.0,male,BRIAN,1.0
945,1.0,female,RIKK,1.0
946,,,ROBDALLASCOOKE,
947,,,ZSPENCE,
948,,,BASSDAVE,
949,,,HVONBAHR,
950,,,BAXP,
951,,,CURTLEVY,
952,,,GRAYBLE,
953,,,TOUCHOFSUEDE,
954,,,DLWELD,
955,,,LOVETOLEARN,
956,,,MERJ,
957,,,CANREAD,
958,724.0,female,JOY,0.95
959,,,BLXFIT,
960,,,SURFERBROADBAND,
961,,,JIMIEA,
962,,,ALIBRARJA,
963,,,WDEETS,
964,,,WILLJAMMER,
965,,,MODIS,
966,,,MERIDIUS,
967,2.0,male,AGUSTUS,1.0
968,1311.0,male,BRYAN,1.0
969,,,OLPDS,
970,,,TRUTHSTOCK,
971,,,TPAULY,
972,,,CLOONSTER,
973,,,ARBEE,
974,,,KAJALNP,
975,,,BLUEHORSESHOELOVESANACOTTSTEEL,
976,,,GROSSKO,
977,614.0,male,CAMERON,0.94
978,,,BODMANSTOCKVIEW,
979,,,ROGNOLA,
980,,,MJAGGER,
981,,,TECHX,
982,,,LDONSA,
983,,,BIGZIG,
984,,,ARIZON,
985,,,CHUCKEB,
986,,,OPTIMISTICCPQ,
987,,,WALKINGBEAR,
988,,,TGURL,
989,,,HANSENPR,
990,,,RDCREALOCK,
991,,,SALTYSCHNITZEL,
992,,,JEFFN,
993,8.0,male,JERON,1.0
994,,,DEANMOUSE,
995,,,DAVIDOSTER,
996,,,MRFANCIPANTS,
997,,,ANGELMARIE,
998,,,NUNAY,
999,,,DANORLOW,
0,,,GUAT,
1,,,ROLLIEDEMAY,
2,,,BODINEI,
3,,,GRANTHAGEN,
4,,,REMLES,
5,1593.0,male,BOB,0.98
6,,,SHANCASE,
7,,,ELDURI,
8,,,HNAROS,
9,,,MAYKILJIL,
10,,,VBWILLI,
11,,,JOHNNYIRISHXM,
12,,,COOKIEW,
13,,,HOBAR,
14,,,XDENTIST,
15,,,FLOGGERINTX,
16,5.0,male,CHARLTON,1.0
17,,,ZONGA,
18,,,GSG,
19,,,JBPB,
20,,,OPTIN,
21,,,PEENUTS,
22,,,PLHOVSEPIAN,
23,,,BRIANMNCPA,
24,,,MANAGED,
25,9.0,female,JAYCEE,0.56
26,,,CYBERCUBA,
27,,,MSMATTU,
28,,,BENITUS,
29,14.0,male,SPARKY,1.0
30,,,SETRAISMAN,
31,,,THECLAWSMEISTER,
32,,,AKJESSI,
33,9.0,male,WILLS,0.78
34,,,DDSTAFFO,
35,,,ARQUITOS,
36,,,SEZWHOM,
37,2.0,male,LEGACY,1.0
38,,,IWCOTTON,
39,,,WHALEBONE,
40,,,PIXIESMIT,
41,,,CHUCKB,
42,,,SHORTALPHA,
43,,,JNHK,
44,,,MODEL,
45,,,PUTNEYHILLYANK,
46,,,CWJ,
47,,,ZPYLES,
48,,,MYPLANIQ,
49,,,MIKETEE,
50,,,MCCULDR,
51,,,GRAMATX,
52,,,OVERGUARD,
53,,,UDX,
54,,,BALLYLIFFIN,
55,,,ALEXKF,
56,,,CICHLIDAE,
57,,,BDWANNAN,
58,555.0,male,RAMON,1.0
59,,,LAAKRUCK,
60,,,EFFICIENTMARKET,
61,,,RAJAJI,
62,129.0,male,MOE,0.74
63,,,JMACSOL,
64,,,SUPPLYGURU,
65,,,WHODATSAY,
66,,,SKIDOOD,
67,,,KNOWFUND,
68,2105.0,female,DANIELA,0.99
69,,,DUZAMANZI,
70,,,DLPENGELLY,
71,,,RTEAS,
72,63.0,male,ROSHAN,0.92
73,,,DGINND,
74,,,RNEEDLER,
75,,,GABESDAD,
76,,,MOLTENLAVA,
77,,,GOGOKEN,
78,,,MUROMEC,
79,,,BERNARDLCG,
80,,,ADECINVESTOR,
81,,,RAZAF,
82,,,AJEANNET,
83,,,CMPNURSE,
84,,,DOCTORB,
85,,,JOBUMBA,
86,,,MBSOSA,
87,,,TOPTROTTER,
88,1.0,male,YINON,1.0
89,,,MARSHALWALTER,
90,,,TROPHYBOY,
91,,,PAULDUDA,
92,,,JOHNLINKY,
93,,,INVESTORANON,
94,,,INSTOCK,
95,,,PFCOOKE,
96,,,PMENIG,
97,1.0,male,ACES,1.0
98,,,MEGATRONX,
99,,,JLWOLFE,
100,,,THINKLOUD,
101,,,SWISSNICK,
102,,,NAJRAC,
103,,,HIGHRISKHIGHRETURN,
104,,,PAULZ,
105,,,NUNBID,
106,,,GCULVER,
107,,,NORMANCANTER,
108,,,RUNNERMIKE,
109,,,PEXICO,
110,,,PROFITABLEINVESTING,
111,,,DAVIDENSON,
112,,,BRAZIL,
113,,,JGEORGE,
114,,,PLAINJANE,
115,,,PARISBLUES,
116,,,ASD,
117,,,ANGKORWAT,
118,,,QIMITC,
119,,,STOCKTRADERNOOB,
120,,,FRISKIE,
121,1.0,female,VISTA,1.0
122,,,EAGER,
123,,,MDERINS,
124,,,DANIELCEGU,
125,,,ARTHURDAILY,
126,,,BIGTISAS,
127,,,RONMINAMI,
128,,,MRKOH,
129,2.0,female,ND,0.5
130,,,LENSELL,
131,,,STEPHANIESALMON,
132,,,JEFFIZZO,
133,,,PRUTHU,
134,,,DAVIDINGEORGIA,
135,,,WIEGMINK,
136,,,NICKFINIA,
137,,,ILUVTHEBACKFORTY,
138,,,NONIDIOTSAVANT,
139,,,COLOMAPE,
140,,,ONUORA,
141,,,THURAI,
142,,,ROCKYREDWONDER,
143,,,CRANKYYANKEE,
144,,,ITGROWTH,
145,223.0,female,GIGI,0.81
146,,,GEMSTONES,
147,,,TRIPPSTUDIO,
148,,,BANCGROUP,
149,,,BIOTEXAN,
150,,,ECLECTIC,
151,,,TROUTFISHER,
152,,,TORSSTEN,
153,,,SPIRITUS,
154,,,JHIMEL,
155,,,BUCKIT,
156,,,GOPLUG,
157,,,DOUGLASSINGER,
158,,,SLOBUDDY,
159,,,QUICKDRAW,
160,,,CONSERVETHINKER,
161,,,MBMBA,
162,,,COLINTOAL,
163,,,STEALMYWHEELS,
164,,,MUSHYGRL,
165,,,CAPTA,
166,,,JUANDEROSARIO,
167,,,NUMERICAL,
168,,,DYADCO,
169,,,GROWSMART,
170,,,CHEEKMARKT,
171,,,BOBDESUGNY,
172,,,SPEEDUNLIMITED,
173,,,TARDIS,
174,,,BEARSFOREVER,
175,,,MRTRUTH,
176,,,INVAN,
177,,,RRMCCAD,
178,,,CHRISN,
179,,,SKANMAN,
180,,,NEWDIVIDEND,
181,,,GBENGAAJAI,
182,,,AMRSHEASTPENN,
183,,,WHITEGUY,
184,,,ALECTRIC,
185,,,BOOMERS,
186,,,VIRTALEX,
187,,,BOUDICCIA,
188,,,PENSADOR,
189,,,NIMBEARS,
190,,,PBRALA,
191,,,MONIVOLER,
192,,,MYXIPLX,
193,,,DERTEN,
194,,,TENMEN,
195,11.0,female,GEETANJALI,1.0
196,,,DANBURGO,
197,,,TIMMARKS,
198,,,JOLLYGREENGIANT,
199,,,DUPA,
200,,,STATSPRO,
201,,,KEMSSUN,
202,,,BRNICHOLS,
203,,,MUNGERMANIAC,
204,,,ONELIGHT,
205,,,PDUNCANJ,
206,,,CREATIVEYI,
207,,,PFLECK,
208,,,NATEPILE,
209,,,BORSAGIOCO,
210,1.0,male,JIMBOY,1.0
211,,,TONYMI,
212,,,KWARBUR,
213,,,SNUCKFUGGLE,
214,,,DAUGI,
215,,,GWATERLOO,
216,,,DKMAUI,
217,,,CASHFLOWCAPITAL,
218,,,EIGOLDBERG,
219,,,MIMISDON,
220,1.0,male,GARN,1.0
221,,,INVESTPSYCH,
222,,,KRIEFLER,
223,,,CANITALY,
224,,,CRYPTBLADE,
225,913.0,female,KRISTINA,1.0
226,,,TECHDOG,
227,,,HANGONS,
228,,,MAGRUDER,
229,,,ROCKJIAN,
230,,,MANAGEWATER,
231,,,BAMBAMPOOP,
232,,,JDVOO,
233,,,ABACUS,
234,,,JEFFDUBYA,
235,,,IRONMAC,
236,,,SLUGTOP,
237,,,JJNSCBUSIN,
238,,,JBJOYCE,
239,,,ECAJOE,
240,2.0,female,ZIPPY,1.0
241,,,MALETONE,
242,,,SMARTONE,
243,,,PRGENES,
244,,,CHASMOSAURUS,
245,,,AGAINSTODDS,
246,,,BEYONDUTOPIA,
247,,,GOLDMANSHARK,
248,,,JOSSIS,
249,,,HANKGOLFER,
250,,,ALLTAKEN,
251,,,BEARCRUNT,
252,4.0,male,PERICLES,1.0
253,,,COCODAD,
254,,,DARRENFERNEYHOUGH,
255,,,FWGARVIN,
256,,,JBTTBSTB,
257,,,REPFURN,
258,,,KATTMUHN,
259,,,TWOSHOEZ,
260,,,RBINDER,
261,,,PARIWINKLE,
262,,,ENVIRODOC,
263,,,HANSIONG,
264,,,STEFFMN,
265,,,KDAWGRX,
266,,,LABANHICKLING,
267,,,WVEIOCK,
268,,,OMNICOMP,
269,,,CONTRIBUTOR,
270,,,ACOSTESCU,
271,,,BRGMR,
272,,,MCMATTERSON,
273,,,DICUL,
274,7.0,male,SNAP,0.71
275,74.0,male,QUINTON,1.0
276,,,DRJIM,
277,,,PRCP,
278,,,NORTHSLOPE,
279,,,DECISION,
280,,,BHAUMIK,
281,,,LBLT,
282,,,PITPILOT,
283,,,SIMSPT,
284,,,FBALM,
285,9.0,female,RASH,0.78
286,,,WBIANCO,
287,,,WHATISNEW,
288,,,CESTMOITREK,
289,,,BUSHIZACHIMP,
290,11.0,male,BRAIN,0.91
291,,,SIXALIS,
292,,,PORTUGUESE,
293,,,BEYONDTHEVERGE,
294,,,PAVLOF,
295,,,BORISPETROV,
296,,,YANKEESORBUST,
297,,,FISCUS,
298,,,EDNGRACE,
299,14.0,male,MAAZ,1.0
300,,,XGE,
301,6.0,male,JAXON,1.0
302,,,STEALTHEFORCE,
303,,,IVANCOLLINS,
304,,,MICPA,
305,,,EROO,
306,,,MTPOHL,
307,,,INEFFICIENTMKTS,
308,,,RPL,
309,,,KYNDYLL,
310,,,NIKITAK,
311,,,AKF,
312,,,AVIDLYREADING,
313,,,PNEDVED,
314,,,MERCENARY,
315,,,CARLMILLER,
316,,,REXJANES,
317,,,LAYPERSON,
318,,,EMDMN,
319,2.0,female,TIMMIE,0.5
320,,,RAYMONDJRAM,
321,,,BOATMAN,
322,,,BROKENBUG,
323,,,ONAROLL,
324,,,HUGHMCCOLL,
325,,,LYCAON,
326,,,ESABATMM,
327,,,IGRADMAN,
328,,,UNBROKE,
329,,,EARLTP,
330,,,BLAZINTGCID,
331,,,SCOTTJSTERLING,
332,,,PATRUNS,
333,,,DLSWCAPITAL,
334,,,JOHNKELLEYDOE,
335,,,MUSTAJ,
336,,,DINUCHACKO,
337,,,POOPYPOOPPOOP,
338,,,SIDDAMURTHY,
339,,,BOURBONGUY,
340,,,CMONIAN,
341,,,EVANMAC,
342,,,GARYTHEK,
343,,,BIGAPPLEDUDE,
344,,,SCOTTLE,
345,,,PBIERD,
346,,,PAULDOTCOM,
347,,,MOUNTAINHIGH,
348,,,ABRUZZI,
349,2.0,female,ESSO,0.5
350,,,ELGUINEU,
351,,,ULMSLAW,
352,,,MANFAC,
353,,,THAIPIET,
354,,,KEPPIE,
355,,,FARNAM,
356,,,ALPHAPIRATE,
357,,,AUSTINBILLTX,
358,,,REPAUBURN,
359,,,WONDERGIRL,
360,,,MARKETFRIED,
361,,,HEALTHCARE,
362,,,YANNER,
363,,,OLDMANBUTTERS,
364,,,LOUMEDIA,
365,,,MANVSCODE,
366,,,KOULET,
367,1.0,male,BROD,1.0
368,,,STEVEDOTSON,
369,,,ACBOON,
370,,,TOMZING,
371,,,CAMASEEM,
372,,,JOHNNYTWONUTS,
373,,,SMARTPLAYS,
374,,,ARSHAG,
375,,,ROLEXROLEX,
376,,,FLEXICLE,
377,,,TREASUREFINGER,
378,1.0,male,INTUITIVE,1.0
379,,,TONYBANTA,
380,,,RYANSCHAUB,
381,45.0,male,ADAN,0.98
382,,,PERMACRISIS,
383,,,VELOCAST,
384,,,WILDBOYDOUG,
385,,,IEM,
386,,,LOVESTKD,
387,1.0,male,LOUDMOUTH,1.0
388,,,LUISHDEZ,
389,,,THEODOREG,
390,,,HEBREW,
391,,,MWEAVER,
392,,,GOSHSTEVE,
393,,,TTERBEG,
394,,,REALITYSTRIKES,
395,,,SANDYKORY,
396,,,COBILL,
397,,,TRYIN,
398,,,SRVALUEINVESTOR,
399,,,PRIMAPRONTO,
400,,,ROSSEMO,
401,,,USEDTOJOGALOT,
402,,,KEANOSMASTER,
403,,,POKANGWANG,
404,,,JTMELTZER,
405,,,BWEL,
406,199.0,male,JOHANNES,1.0
407,,,JDRUMM,
408,,,MOGLIENAVALE,
409,,,ANGRYCOLON,
410,,,PAYNEORTLIEB,
411,,,MIDNIGHTSOCIETY,
412,,,AYESILEV,
413,,,DAVIDGMEAD,
414,3.0,female,JINGLE,0.67
415,,,WMMYG,
416,,,NEWACCOUNT,
417,,,RANBOZ,
418,,,SCHWARTZEE,
419,,,CHAGRIN,
420,,,ANARCHYC,
421,746.0,female,LUISA,1.0
422,,,QMS,
423,92.0,male,WALLY,0.93
424,3.0,male,RITO,1.0
425,,,LESREDEYES,
426,,,EVERPHILSKI,
427,,,CRITTERLITTER,
428,,,SANDYJ,
429,,,FOXPOINT,
430,,,BROKESTOCK,
431,,,CHASING,
432,,,FORSUCCESSINVEST,
433,,,DGWINE,
434,,,EQUITYDOC,
435,,,FITZND,
436,,,TIREDOFMENTALMIDGETS,
437,,,MDADDY,
438,,,GODCHAGK,
439,,,NORTHLAND,
440,,,ABQJIM,
441,,,ROBSTAUBTX,
442,,,MUGGINS,
443,,,RUGBKREWE,
444,,,GEOPRESSURE,
445,,,MARKUSNORCAL,
446,,,ABATIS,
447,,,OHJOHNNYBOY,
448,,,EDGARDORAYO,
449,,,RICKTM,
450,6.0,male,TREMAINE,1.0
451,,,TUGUIWULA,
452,,,UNPAINTED,
453,,,AREDUB,
454,,,IMMUNEDOC,
455,,,WHOOHAH,
456,,,GCFERRO,
457,,,ETERNITY,
458,,,TOMTECH,
459,2.0,male,NICZ,1.0
460,,,REARDENMETAL,
461,,,ROBERTQIIDONTKNOW,
462,,,HEALTH,
463,,,WALLSTREETWALLY,
464,,,LOSTINSPACE,
465,,,ARTIMUSMACIMUS,
466,,,SUPPORTING,
467,,,MRJERRY,
468,17.0,male,MOY,0.94
469,,,NWWOMAN,
470,,,NLYCMU,
471,,,TDEMYER,
472,,,TCHRISTN,
473,,,NNWIII,
474,1.0,male,ARYAMEHR,1.0
475,,,PCANESTHESIA,
476,,,LIVINTHEXOMLIFE,
477,,,MWORMSER,
478,,,PHILSACRE,
479,,,TCANITBE,
480,,,ERNESTY,
481,,,PRUDENT,
482,,,ADELAW,
483,,,LENHOLLIDAY,
484,,,XCFRE,
485,,,BLUESDOG,
486,,,LOGICALPFSER,
487,,,DJVALENTINE,
488,1.0,male,TAMBO,1.0
489,,,GOLDMEDDLE,
490,,,IAMCHAD,
491,,,ZIFANGSUN,
492,,,NEWPETS,
493,,,PDXWES,
494,,,BINOPEDA,
495,,,KFLY,
496,,,INVESTORME,
497,,,ROBERTKBRENNAN,
498,,,RITALIA,
499,,,JULESNP,
500,,,ELIZSIL,
501,1.0,female,CLIDER,1.0
502,,,TRADERRADAR,
503,,,MATHERANDLOWELL,
504,1.0,male,THEODORO,1.0
505,,,TJHOPPE,
506,,,RFID,
507,,,BESTONLINENAMEEVER,
508,,,STREETLAMP,
509,,,XEXSELL,
510,,,ALEXPHO,
511,,,STOCKOWL,
512,,,ASHKAT,
513,,,BLAMETHEGVT,
514,,,PLENILUNE,
515,,,MIGHTYDOLLAR,
516,,,DOUGLUVS,
517,,,THEOTEG,
518,,,JEFLIEB,
519,,,PETERTOOHEY,
520,,,TAHOTRADER,
521,,,JONNYTCP,
522,20.0,male,PAR,0.7
523,,,RUFUSY,
524,,,JRGINVESTING,
525,3183.0,male,JORGE,1.0
526,,,BULLISHBROKER,
527,,,MOTAROLARAZOR,
528,,,NTHAMA,
529,4.0,male,PHILLY,0.75
530,,,ANTONHAK,
531,,,WKEVINC,
532,,,TONYCINTX,
533,,,DENGIN,
534,,,OKELLYFRANK,
535,,,RROO,
536,,,BILLHEALTH,
537,,,KJRSOA,
538,,,ALLEVY,
539,,,CUBBUC,
540,,,CROJAS,
541,,,STOCKHELPWANTED,
542,,,BILLTLEE,
543,,,SUBMARINER,
544,,,JEELAW,
545,,,CLAMDIGGER,
546,,,GAMBLERJAG,
547,,,ENAPAGE,
548,,,TMCLYNN,
549,,,PULMONARY,
550,,,FORDBUYER,
551,,,BARQSIT,
552,,,LBCYRRAN,
553,,,JIGSTRIKE,
554,,,GEORGEFJOHNSON,
555,308.0,female,MINDY,1.0
556,,,CATRADA,
557,,,MATHP,
558,,,REDQUEENRACE,
559,,,DRFRASCA,
560,,,PSRAJPUT,
561,,,COMDTYBOY,
562,,,GHEENOIR,
563,,,MUSKIEMUSKIE,
564,3.0,female,SNOWY,0.67
565,,,TASHATRADER,
566,3.0,male,LONGINUS,1.0
567,,,LOSTSOCK,
568,,,IMBOWNER,
569,,,KRISPL,
570,,,SERGESAYEGH,
571,,,EPUGMIRE,
572,,,PSMITHJL,
573,2.0,male,GUODONG,1.0
574,,,BOBWIRE,
575,,,THELEARNER,
576,,,MUCKDOG,
577,,,BUTTERFINGERS,
578,,,HYPERSPACE,
579,,,DIPAKBHATT,
580,,,MATTINNOV,
581,,,KURTULLMAN,
582,,,JDGEE,
583,,,TECHIEKAYAKER,
584,,,REDDOG,
585,,,TESLAMANIA,
586,,,PONDERINGAHEAD,
587,,,KITCAT,
588,,,EDGARC,
589,8.0,female,MARYNA,1.0
590,,,RESTAURANTDIARY,
591,,,RROTCHADL,
592,,,AJVELLUCCI,
593,14.0,female,UM,0.86
594,,,NYCCAPRET,
595,1.0,female,MAUDIE,1.0
596,,,HOMIE,
597,,,WANDERING,
598,,,OCRE,
599,,,IYDWTYDHT,
600,,,RISKOFDEFECTS,
601,,,SUMMERSUN,
602,,,CANADAINVESTOR,
603,,,GREGMCN,
604,,,KARLSAKOCIUS,
605,,,TRACKRIG,
606,,,WONDERSLIMMAN,
607,,,TIMEFORACHANGE,
608,1.0,male,JORELL,1.0
609,,,VIVAVICAL,
610,,,MRWONDERFUL,
611,1.0,male,MANUELINO,1.0
612,,,FATPIECEOSHIT,
613,,,LARRYWH,
614,,,DORG,
615,,,FREDVL,
616,,,DEBANGO,
617,,,WALLEMAC,
618,,,OLDSLAVE,
619,,,EFFICIENCYLOVER,
620,,,LOOKOUTJOE,
621,,,DWAUB,
622,,,DONBARZINI,
623,13.0,male,HARLAN,1.0
624,,,ELLISJEF,
625,,,BEPITT,
626,,,CASHFLOWMATTERS,
627,,,ADDICTEDTOSA,
628,,,PRETTYHIP,
629,1188.0,female,GLORIA,1.0
630,17.0,female,PUSHPA,0.88
631,,,JPBILL,
632,,,QUADBOB,
633,,,FREDZROBACK,
634,,,PATAB,
635,,,INVINDIAMONDS,
636,,,GESCH,
637,135.0,male,CHANDRA,0.54
638,,,PENNYSTOCKPICKSUS,
639,,,NAVTIS,
640,,,ARMOURER,
641,,,BITFOOL,
642,,,BORISB,
643,4.0,male,WIZ,1.0
644,,,GVINVESTMENTS,
645,,,NOVICTIM,
646,,,FRASE,
647,,,WWSTALL,
648,,,HARMISSIONH,
649,,,FUDTRACKER,
650,,,SWBANKS,
651,,,HUGOCHAZEV,
652,,,BIGDONTHECASE,
653,13.0,male,SANJIT,0.85
654,,,TARONEL,
655,,,DLVVLV,
656,,,KINDERER,
657,,,TOBYB,
658,,,MEISHAIRWIN,
659,,,HSONEJI,
660,,,RUBBERGUTZ,
661,44.0,male,LEOPOLDO,1.0
662,,,RIMMWATCHER,
663,1.0,male,MAYUKH,1.0
664,,,SQUEEKY,
665,,,INDIANAMARK,
666,,,AJITMD,
667,,,OPTIONSHMOPTION,
668,2.0,male,WJ,1.0
669,,,RMARZO,
670,,,BILLWICKHAM,
671,,,HKIRK,
672,,,BIGERNM,
673,,,PARVINSHEIKH,
674,,,RSBTHREE,
675,,,BLACKBEERED,
676,,,YAVY,
677,,,JERRYHUNG,
678,,,JULIECAR,
679,,,KSTOCK,
680,,,TEDDYBALLGAME,
681,,,MWSWI,
682,,,MERRYELLI,
683,,,STOXXMAN,
684,,,FURNARISICILY,
685,,,JNICKOLA,
686,,,MADHURID,
687,,,BBJONES,
688,,,HENRYTCHENG,
689,,,SPICYSALT,
690,,,PAULSD,
691,,,EBBTZE,
692,,,DUBINKA,
693,,,GREEKJIMMY,
694,,,EPSILON,
695,,,PBFOOT,
696,,,MANDAM,
697,,,HARLODG,
698,,,CPAMAN,
699,,,IBMETHATSWHOIB,
700,,,AJRADNER,
701,,,QIAORUSI,
702,,,INDIANMORT,
703,,,STEVEPTI,
704,,,LAKOFSTH,
705,,,FSUSTOCKTRADING,
706,,,RAYLO,
707,,,ARTDALO,
708,,,EXYAHOOSTEVE,
709,,,CODETRADER,
710,,,SKHARPURI,
711,,,XOXOGAMBLE,
712,27.0,male,HAO,0.93
713,,,CHRISTOPHKELOWNA,
714,,,GERLITZAA,
715,2.0,male,SETO,1.0
716,,,JOESALCEDO,
717,,,TOWNPE,
718,2.0,male,COW,1.0
719,,,IAMLONGTECH,
720,,,ANDREWDHOKIE,
721,,,SLNAVI,
722,,,PROFINITY,
723,160.0,male,MANNY,1.0
724,,,PMELLO,
725,,,SOMETHINGZGOTTAGIVE,
726,,,CHAMPILEE,
727,,,BARRYTRADE,
728,,,BEWILDEREDINVESTOR,
729,,,RAVENSNATION,
730,,,SWITCHFLARE,
731,,,PERSONAL,
732,,,KNEWB,
733,,,DILIGENT,
734,,,JULIANV,
735,,,ANTONIOAZ,
736,26.0,female,DEBO,0.81
737,,,OMANFAN,
738,,,NEEDCASH,
739,,,GROWTHVALUE,
740,,,BIGFLORIDAFISH,
741,,,ASISURVEY,
742,,,BACKINSHANGHAI,
743,102.0,female,XIAO,0.74
744,,,EINARSO,
745,6.0,male,FORTUNE,0.67
746,,,CALEBFRANZEN,
747,,,GOTHEDISTANCE,
748,,,DKAHN,
749,,,JPX,
750,,,JMILGTP,
751,,,HUMBLEBEE,
752,,,LETAN,
753,,,RINGDOWN,
754,,,BULLRUNNER,
755,,,GAMMAGAMMA,
756,,,SAVIEW,
757,,,GRBN,
758,,,TOONIES,
759,,,BOBBYHAMSTRINGS,
760,57.0,male,HENNIE,0.77
761,,,NPSHARMA,
762,,,BRENDONOBRIEN,
763,,,TECHSOLUTIA,
764,,,NORMARK,
765,,,HUNCH,
766,,,ROGUEBEAR,
